XPULPV2,OpenHW Group CORE-V ISA X PULP v2 Custom Extension,1.3.0
xlen,32
""
Extension,Subset,Instruction,Description,Covergroup,Coverpoint,Coverpoint Description,Coverage Level,Pass/Fail Criteria,Test Type,Coverage Method
,,,,,cp_gpr_hazard,GPR Hazard,DV Un-privileged Basic,Check against Reference Model,Constrained-Random,Functional Coverage
XPULPV2,RVXPULPV2,cv.shufflei3.sci.b,,cv_shufflei3_sci_b_cg,,,,,,
,,,,,cp_asm_count,Number of times instruction is executed,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd,RD (GPR) register assignment,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd_sign,RD (GPR) sign of value,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1,RS1 (GPR) register assignment,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1_sign,RS1 (GPR) sign of value,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_imm6,Imm6 sign,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd_toggle_b,"8bit, vector-vector RD Toggle bits",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd_maxvals_b,"8bit, vector-vector RD Max values",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1_toggle_b,"8bit, vector-vector RS1 Toggle bits",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1_maxvals_b,"8bit, vector-vector RS1 Max values",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cmp_rd_rs1,Compare register assignment,DV Un-privileged Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_gpr_hazard,GPR Hazard,DV Un-privileged Basic,Check against Reference Model,Constrained-Random,Functional Coverage
XPULPV2,RVXPULPV2,cv.sle,,cv_sle_cg,,,,,,
,,,,,cp_asm_count,Number of times instruction is executed,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd,RD (GPR) register assignment,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd_sign,RD (GPR) sign of value,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1,RS1 (GPR) register assignment,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1_sign,RS1 (GPR) sign of value,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs2,RS2 (GPR) register assignment,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs2_sign,RS2 (GPR) sign of value,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd_toggle,RD Toggle bits,Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd_maxvals,RD Max values,Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1_toggle,RS1 Toggle bits,Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1_maxvals,RS1 Max values,Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs2_toggle,RS2 Toggle bits,Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs2_maxvals,RS2 Max values,Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cmp_rd_rs1_rs2,Compare register assignment,DV Un-privileged Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_gpr_hazard,GPR Hazard,DV Un-privileged Basic,Check against Reference Model,Constrained-Random,Functional Coverage
XPULPV2,RVXPULPV2,cv.sleu,,cv_sleu_cg,,,,,,
,,,,,cp_asm_count,Number of times instruction is executed,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd,RD (GPR) register assignment,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd_sign,RD (GPR) sign of value,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1,RS1 (GPR) register assignment,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1_sign,RS1 (GPR) sign of value,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs2,RS2 (GPR) register assignment,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs2_sign,RS2 (GPR) sign of value,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd_toggle,RD Toggle bits,Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd_maxvals,RD Max values,Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1_toggle,RS1 Toggle bits,Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1_maxvals,RS1 Max values,Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs2_toggle,RS2 Toggle bits,Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs2_maxvals,RS2 Max values,Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cmp_rd_rs1_rs2,Compare register assignment,DV Un-privileged Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_gpr_hazard,GPR Hazard,DV Un-privileged Basic,Check against Reference Model,Constrained-Random,Functional Coverage
XPULPV2,RVXPULPV2,cv.sll.b,,cv_sll_b_cg,,,,,,
,,,,,cp_asm_count,Number of times instruction is executed,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd,RD (GPR) register assignment,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd_sign,RD (GPR) sign of value,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1,RS1 (GPR) register assignment,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1_sign,RS1 (GPR) sign of value,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs2,RS2 (GPR) register assignment,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs2_sign,RS2 (GPR) sign of value,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd_toggle_b,"8bit, vector-vector RD Toggle bits",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd_maxvals_b,"8bit, vector-vector RD Max values",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1_toggle_b,"8bit, vector-vector RS1 Toggle bits",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1_maxvals_b,"8bit, vector-vector RS1 Max values",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs2_toggle_b,"Normal mode, 8bit, vector-vector RS2 Toggle bits",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs2_maxvals_b,"Normal mode, 8bit, vector-vector RS2 Max values",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cmp_rd_rs1_rs2,Compare register assignment,DV Un-privileged Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_gpr_hazard,GPR Hazard,DV Un-privileged Basic,Check against Reference Model,Constrained-Random,Functional Coverage
XPULPV2,RVXPULPV2,cv.sll.h,,cv_sll_h_cg,,,,,,
,,,,,cp_asm_count,Number of times instruction is executed,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd,RD (GPR) register assignment,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd_sign,RD (GPR) sign of value,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1,RS1 (GPR) register assignment,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1_sign,RS1 (GPR) sign of value,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs2,RS2 (GPR) register assignment,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs2_sign,RS2 (GPR) sign of value,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd_toggle_h,"16bit, vector-vector RD Toggle bits",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd_maxvals_h,"16bit, vector-vector RD Max values",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1_toggle_h,"16bit, vector-vector RS1 Toggle bits",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1_maxvals_h,"16bit, vector-vector RS1 Max values",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs2_toggle_h,"Normal mode, 16bit, vector-vector RS2 Toggle bits",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs2_maxvals_h,"Normal mode, 16bit, vector-vector RS2 Max values",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cmp_rd_rs1_rs2,Compare register assignment,DV Un-privileged Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_gpr_hazard,GPR Hazard,DV Un-privileged Basic,Check against Reference Model,Constrained-Random,Functional Coverage
XPULPV2,RVXPULPV2,cv.sll.sc.b,,cv_sll_sc_b_cg,,,,,,
,,,,,cp_asm_count,Number of times instruction is executed,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd,RD (GPR) register assignment,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd_sign,RD (GPR) sign of value,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1,RS1 (GPR) register assignment,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1_sign,RS1 (GPR) sign of value,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs2,RS2 (GPR) register assignment,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs2_sign,RS2 (GPR) sign of value,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd_toggle_b,"8bit, vector-vector RD Toggle bits",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd_maxvals_b,"8bit, vector-vector RD Max values",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1_toggle_b,"8bit, vector-vector RS1 Toggle bits",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1_maxvals_b,"8bit, vector-vector RS1 Max values",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs2_toggle_sc_b,"Scalar Rep. mode, 8bit,  vector-scalar RS2 Toggle bits",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs2_maxvals_sc_b,"Scalar Rep. mode, 8bit,  vector-scalar RS2 Max values",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cmp_rd_rs1_rs2,Compare register assignment,DV Un-privileged Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_gpr_hazard,GPR Hazard,DV Un-privileged Basic,Check against Reference Model,Constrained-Random,Functional Coverage
XPULPV2,RVXPULPV2,cv.sll.sc.h,,cv_sll_sc_h_cg,,,,,,
,,,,,cp_asm_count,Number of times instruction is executed,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd,RD (GPR) register assignment,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd_sign,RD (GPR) sign of value,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1,RS1 (GPR) register assignment,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1_sign,RS1 (GPR) sign of value,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs2,RS2 (GPR) register assignment,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs2_sign,RS2 (GPR) sign of value,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd_toggle_h,"16bit, vector-vector RD Toggle bits",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd_maxvals_h,"16bit, vector-vector RD Max values",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1_toggle_h,"16bit, vector-vector RS1 Toggle bits",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1_maxvals_h,"16bit, vector-vector RS1 Max values",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs2_toggle_sc_h,"Scalar Rep. mode, 16bit, vector-scalar RS2 Toggle bits",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs2_maxvals_sc_h,"Scalar Rep. mode, 16bit, vector-scalar RS2 Max values",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cmp_rd_rs1_rs2,Compare register assignment,DV Un-privileged Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_gpr_hazard,GPR Hazard,DV Un-privileged Basic,Check against Reference Model,Constrained-Random,Functional Coverage
XPULPV2,RVXPULPV2,cv.sll.sci.b,,cv_sll_sci_b_cg,,,,,,
,,,,,cp_asm_count,Number of times instruction is executed,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd,RD (GPR) register assignment,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd_sign,RD (GPR) sign of value,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1,RS1 (GPR) register assignment,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1_sign,RS1 (GPR) sign of value,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_imm6,Imm6 sign,Compliance Basic,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd_toggle_b,"8bit, vector-vector RD Toggle bits",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rd_maxvals_b,"8bit, vector-vector RD Max values",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1_toggle_b,"8bit, vector-vector RS1 Toggle bits",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cp_rs1_maxvals_b,"8bit, vector-vector RS1 Max values",Compliance Extended,Check against Reference Model,Constrained-Random,Functional Coverage
,,,,,cmp_rd_rs1,Compare register assignment,DV Un-privileged Basic,Check against Reference Model,Constrained-Random,Functional Coverage
